"title","url","maker","type","year","km","price" 
"Merc C350 AMG kit","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/28/merc-c350-amg-kit-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=311","Mercedes-Benz","C-Class","2008","70,360","31000"
"C300 63 AMG kit V6 LOW MILLAGE","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/23/c300-63-amg-kit-quot-v6quot-low-millage-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=313","Mercedes-Benz","C-Class","2013","38,000","51000"
"Mercedes-Benz C-Class in perfect condition","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/23/mercedes-benz-c-class-in-perfect-condition-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=314","Mercedes-Benz","C-Class","2017","17,000","150000"
"C200 2007 Urgent sale Gold color","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/22/c200-2007-urgent-sale-gold-color-2-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=315","Mercedes-Benz","C-Class","2007","266,500","11500"
"C 250 Excellent condition with Low Kilometers","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/22/c-250-excellent-condition-with-low-kilomet-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=316","Mercedes-Benz","C-Class","2011","98,000","38000"
"Mercedes Benz C 180 Kompressor","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/21/mercedes-benz-c-180-kompressor-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=317","Mercedes-Benz","C-Class","2006","189,200","12000"
"Ahmad","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/23/ahmad-2-3/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=318","Mercedes-Benz","C-Class","2009","145,000","28000"
"Mercedes Benz C-300 Luxury Car","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/20/mr-2-8/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=319","Mercedes-Benz","C-Class","2016","18,900","99000"
"Mercedes C350 AMG, GCC","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/19/mercedes-c350-amg-super-clean-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=320","Mercedes-Benz","C-Class","2010","91,000","42000"
"Mercedes-Benz C250 coupe USA","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/17/mercedes-benz-c250-coupe-usa-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=321","Mercedes-Benz","C-Class","2015","69,000","47000"
"مرسيدس C63s فل مواصفات 2016","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/5/9/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-c63s-%D9%81%D9%84-%D9%85%D9%88%D8%A7%D8%B5%D9%81%D8%A7%D8%AA-2016-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=322","Mercedes-Benz","C-Class","2016","9,000","225000"
"Rang rover vogue 2008 perfect condition","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/11/mercedes-c280-perfect-condition-free-accid-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=323","Mercedes-Benz","C-Class","2008","180,000","27000"
"Mercedes C200 in good condition","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/11/mercedes-c200-in-good-condition-2-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=324","Mercedes-Benz","C-Class","2008","220,000","24000"
"Mercedes C200","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/11/me-ibrahim-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=325","Mercedes-Benz","C-Class","2014","96,000","72000"
"Mercedes C200 2015 Avantgarde FSH Service Con...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/11/mercedes-c200-2015-avantgarde-fsh-service--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=326","Mercedes-Benz","C-Class","2015","80,000","115000"
"Mercedes-AMG C63s 2016 Gulf Specs","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/10/mercedes-amg-c63s-2016-gulf-specs-2-3/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=327","Mercedes-Benz","C-Class","2016","88,000","235000"
"منطقة المصلى - الشارقة مقابل شرطة الغرب","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/9/%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D9%85%D8%B5%D9%84%D9%89-%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D9%82%D8%A9-%D9%85%D9%82%D8%A7%D8%A8%D9%84-%D8%B4%D8%B1%D8%B7%D8%A9-%D8%A7%D9%84%D8%BA%D8%B1%D8%A8-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=328","Mercedes-Benz","C-Class","2013","180,000","55000"
"Ben Lavin","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/6/ben-lavin-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=329","Mercedes-Benz","C-Class","2006","101,689","28000"
"Mercedes C240","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/5/mercedes-c240-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=330","Mercedes-Benz","C-Class","2003","174,000","7000"
"Mercedes-Benz CL500 2003","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/5/mercedes-benz-cl500-2003-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=331","Mercedes-Benz","C-Class","2003","200,000","18000"
"Mercedez Benz C200 Convertible for Sale - AED...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/3/mercedez-benz-c200-coupe-for-sale-aed-215--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=332","Mercedes-Benz","C-Class","2017","14,000","215000"
"Mercedes-Benz C63s AMG full option 2015","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/2/mercedes-benz-c63s-amg-full-option-2015-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=333","Mercedes-Benz","C-Class","2015","26,000","220000"
"C200 in perfect condition maintained very wel...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2016/1/10/mercedez-benz-c200-amg-kit-full-option-sun-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=334","Mercedes-Benz","C-Class","2008","130,000","28000"
"MERC C200 TOP OF THE RANGE IN IMMACULATE COND...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/29/merc-c200-top-of-the-range-in-immaculate-c-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=335","Mercedes-Benz","C-Class","2013","157,000","49000"
"C200 2012 model GCC","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/23/c-class-2012-model-gcc-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=336","Mercedes-Benz","C-Class","2012","160,000","49500"
"Marcedes A45 AMG souper clean with very good ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/21/marcedes-souper-clean-and-cheap-price-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMw%3D%3D&pos=337","Mercedes-Benz","C-Class","2014","105,000","97000"
"C180 perfect condition as new full history at...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/20/c180-perfect-condition-as-new-full-history-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=339","Mercedes-Benz","C-Class","2013","57,200","60000"
"Lexus GS F sports 350","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/19/mercedes-benz-c-300-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=340","Mercedes-Benz","C-Class","2015","50,000","105000"
"C200 GCC with Full 63 bodykit AMG507","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/18/c200-gcc-with-full-63-bodykit-amg507-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=341","Mercedes-Benz","C-Class","2012","101,000","49500"
"Mercedes C200 Black 2016  -","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/17/mercedes-c200-black-2016--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=342","Mercedes-Benz","C-Class","2016","93,000","120000"
"Mercdes C200 AMG kit 2012 ,10000km, GCC Specs...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/18/mercdes-c200-amg-kit-2012-92000km-gcc-spec-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=343","Mercedes-Benz","C-Class","2012","100,000","46000"
"2015 Mercedes C200 ,Top of the line, Red Inte...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/17/2015-mercedes-c200-top-of-the-line-red-int-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=344","Mercedes-Benz","C-Class","2015","67,000","116000"
"PANORAMIC C300 WITH FREE SEDVICE","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/16/amg-c300-2-3/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=345","Mercedes-Benz","C-Class","2015","23,000","89000"
"Mercedes 2015","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/13/mercedes-2015-2-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=346","Mercedes-Benz","C-Class","2015","55,000","58000"
"Mercedes C200-GCC-AMG-SPECIAL OPTIONS-WARRANT...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/13/mercedes-c200-amg-special-order-dealer-ser-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=347","Mercedes-Benz","C-Class","2015","66,000","138000"
"مرسيدس C200 AMG خليجي موديل 2016 بحالة الوكال...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/13/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-c200-amg-%D8%AE%D9%84%D9%8A%D8%AC%D9%8A-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2016-%D8%A8%D8%AD%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D9%88-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=348","Mercedes-Benz","C-Class","2016","50,000","123000"
"Mercedes C200 AMG","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/11/mercedes-c200-amg-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=349","Mercedes-Benz","C-Class","2014","74,000","85000"
"EXCELLENT CONDITION MERCEDES C280 !! FRESH JA...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/19/excellent-condition-mercedes-c280-fresh-ja-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=350","Mercedes-Benz","C-Class","1999","40,000","14500"
"EXCELLENT CONDITION MERCEDES C240 STATION WAG...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/19/excellent-condition-mercedes-c240-station--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=351","Mercedes-Benz","C-Class","2006","94,000","19500"
"BENZ C CLASS","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/6/benz-c-class-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=352","Mercedes-Benz","C-Class","2011","250,000","28000"
"MERCEDES BENZ C-CLASS- 2013","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/6/mercedes-benz-c-class-2013-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=353","Mercedes-Benz","C-Class","2013","5,852","125000"
"Almost new Mercedes C200 Coupe 2017","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/5/almost-new-mercedes-c200-coupe-2017-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=354","Mercedes-Benz","C-Class","2017","10,200","198000"
"MERCEDES BENZ C 200 for sale","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/5/mercedes-benz-c-200-for-sale-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=355","Mercedes-Benz","C-Class","1996","185,596","6000"
"C200 AMG Mercedes Benz 2014","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/4/c200-amg-mercedes-benz-2014-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=356","Mercedes-Benz","C-Class","2014","58,416","62500"
"Mercedes C200, Year 2002 in Good Condition fo...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/11/mercedes-c200-year-2002-in-good-condition--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=357","Mercedes-Benz","C-Class","2002","200,000","10000"
"AMG","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/2/amg-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=358","Mercedes-Benz","C-Class","2009","192,000","33000"
"MERCEDES","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/28/mercedes-2-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=359","Mercedes-Benz","C-Class","2009","129,000","29500"
"C63 AMG 2013 47000km","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/27/c63-amg-2013-47000km-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=360","Mercedes-Benz","C-Class","2013","47,000","340000"
"Classy Mercedes -Benz C200 V.Good condition","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/24/classy-mercedes-benz-c200-vgood-condition-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=361","Mercedes-Benz","C-Class","2007","200,200","21000"
"(Sold)Mercedes C200 GCC 2009","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/4/2/mercedes-c300-gcc-full-option-v6-avant-gra-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=362","Mercedes-Benz","C-Class","2009","187,000","50000"
"Mercedes c class 350 gcc .مرسيدس سي 350 خليجي...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/22/mercedes-c-class-350-gcc-%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%B3%D9%8A-350-%D8%AE%D9%84%D9%8A-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNA%3D%3D&pos=363","Mercedes-Benz","C-Class","2009","155,000","35000"
"Mercedes C450 Model 2016 for sell","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/20/mercedes-c450-model-2016-for-sell-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNQ%3D%3D&pos=365","Mercedes-Benz","C-Class","2016","97,000","150000"
"C63 AMG - 2011 Gargash service history","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/18/c63-amg-2011-full-option-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNQ%3D%3D&pos=366","Mercedes-Benz","C-Class","2011","106","70000"
"New Mercedes c200 model 2007 all services in ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/10/mercedes-c200-model-2007-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNQ%3D%3D&pos=367","Mercedes-Benz","C-Class","2007","260,000","13000"
"الشارقه","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/10/%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D9%82%D9%87-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNQ%3D%3D&pos=368","Mercedes-Benz","C-Class","2009","260","17000"
"Mercedes C300 2014 Lady Drive Very Low Millag...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/23/mercedes-c300-2014-very-low-millage-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNQ%3D%3D&pos=369","Mercedes-Benz","C-Class","2014","43,000","54999"
"Mercedes C 240 2002 Model Beige Color Passing...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/22/mercedes-c-240-2002-model-beige-color-pass-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNQ%3D%3D&pos=370","Mercedes-Benz","C-Class","2002","169,000","12999"
"Mercedes Benz C240 EMC Model 2003","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/22/mercedes-benz-c240-emc-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNQ%3D%3D&pos=371","Mercedes-Benz","C-Class","2003","212,000","8500"
"Mercedes C300 V6 2013 - Lady Driven","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/5/9/mercedes-c300-amg-2015-full-c-63-bodykit-l-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNQ%3D%3D&pos=372","Mercedes-Benz","C-Class","2013","69,000","49000"
"BMW 540 i X Drive | Luxury Line | 2017","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/1/mercedes-benz-c-200-amg-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNQ%3D%3D&pos=373","Mercedes-Benz","C-Class","2017","18,000","175000"
"Mercedes C 200","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/1/mercedes-c-200-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNQ%3D%3D&pos=374","Mercedes-Benz","C-Class","2012","156,000","50000"
"Mercedes Cheapest in market!!!!","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/31/mercedes-benz-c300-amg-like-new--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNQ%3D%3D&pos=375","Mercedes-Benz","C-Class","2017","1,000","80000"
"Mercedes C450 Model 2016 for sell","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/20/mercedes-c450-model-2016-for-sell-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNg%3D%3D&pos=391","Mercedes-Benz","C-Class","2016","97,000","150000"
"C63 AMG - 2011 Gargash service history","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/18/c63-amg-2011-full-option-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNg%3D%3D&pos=392","Mercedes-Benz","C-Class","2011","106","70000"
"New Mercedes c200 model 2007 all services in ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/10/mercedes-c200-model-2007-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNg%3D%3D&pos=393","Mercedes-Benz","C-Class","2007","260,000","13000"
"الشارقه","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/10/%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D9%82%D9%87-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNg%3D%3D&pos=394","Mercedes-Benz","C-Class","2009","260","17000"
"Mercedes C300 2014 Lady Drive Very Low Millag...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/23/mercedes-c300-2014-very-low-millage-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNg%3D%3D&pos=395","Mercedes-Benz","C-Class","2014","43,000","54999"
"Mercedes C 240 2002 Model Beige Color Passing...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/22/mercedes-c-240-2002-model-beige-color-pass-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNg%3D%3D&pos=396","Mercedes-Benz","C-Class","2002","169,000","12999"
"Mercedes Benz C240 EMC Model 2003","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/22/mercedes-benz-c240-emc-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNg%3D%3D&pos=397","Mercedes-Benz","C-Class","2003","212,000","8500"
"Mercedes C300 V6 2013 - Lady Driven","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/5/9/mercedes-c300-amg-2015-full-c-63-bodykit-l-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNg%3D%3D&pos=398","Mercedes-Benz","C-Class","2013","69,000","49000"
"BMW 540 i X Drive | Luxury Line | 2017","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/1/mercedes-benz-c-200-amg-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNg%3D%3D&pos=399","Mercedes-Benz","C-Class","2017","18,000","175000"
"Mercedes C 200","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/1/mercedes-c-200-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNg%3D%3D&pos=400","Mercedes-Benz","C-Class","2012","156,000","50000"
"Mercedes Cheapest in market!!!!","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/31/mercedes-benz-c300-amg-like-new--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxNg%3D%3D&pos=401","Mercedes-Benz","C-Class","2017","1,000","80000"
