"title","url","maker","type","year","km","price" 
"Patrol LE V8 Titanium-5 Years Warranty-VAT in...","https://dubai.dubizzle.com/motors/used-cars/nissan/patrol/2018/3/1/nissan-patrol-le-titanium-v8-3-years-warra-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDMz&pos=845","Nissan","Patrol","2018","0","222000"
"Mercedes Benz G63 Amg**2015** VERY LOW KILOME...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/g-class/2018/12/24/mercedes-benz-g63-amg-2015-very-low-kilome-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDMz&pos=846","Mercedes-Benz","G-Class","2015","17,000","290000"
"Bentley Bentayga**2017** White/Red 14000 km G...","https://dubai.dubizzle.com/motors/used-cars/bentley/bentayga/2019/1/21/bentley-bentayga-2017-whitered-14000-km-gc-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDMz&pos=847","Bentley","Bentayga","2017","14,000","755000"
"AUDI R8 - 2015 - GCC V8 - 18,000 KMS ONLY -  ...","https://dubai.dubizzle.com/motors/used-cars/audi/r8/2018/2/21/audi-r8-2015-gcc-v8-one-year-warranty-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDMz&pos=848","Audi","R8","2015","17,000","225000"
"CARRERA TURBO - 2011 - UNDER WARRANTY AT AL N...","https://dubai.dubizzle.com/motors/used-cars/porsche/carrera/2018/10/16/carrera-turbo-2011-one-year-warranty-at-al-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDMz&pos=849","Porsche","Carrera / 911","2011","93,000","235000"
"ROLLS ROYCE PHANTOM - 2009 -GCC","https://dubai.dubizzle.com/motors/used-cars/rolls-royce/phantom/2018/11/21/rolls-royce-phantom-2009-gcc-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDMz&pos=850","Rolls Royce","Phantom","2009","23,000","479000"
"AUDI R8 - 2015 - GCC - V8 - TWO YEARS WARRANT...","https://dubai.dubizzle.com/motors/used-cars/audi/r8/2018/8/19/audi-r8-2015-gcc-v8-one-year-warranty-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDMz&pos=851","Audi","R8","2015","43,000","225000"
"AUDI Q5 2.0TC - 2014 - GCC - ONE YEARS WARRAN...","https://dubai.dubizzle.com/motors/used-cars/audi/q5/2018/12/17/audi-q5-20tc-2014-gcc-2-years-warranty-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDMz&pos=852","Audi","Q5","2014","96,000","69000"
"Audi RS3","https://dubai.dubizzle.com/motors/used-cars/audi/s3rs3/2019/1/17/audi-rs3-2-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDMz&pos=853","Audi","S3/RS3","2017","49,000","200000"
"Limited Edition Golf R with (RADAR) .. Very L...","https://dubai.dubizzle.com/motors/used-cars/volkswagen/golfr/2019/1/23/limited-edition-golf-r-with-radar-very-low-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDMz&pos=854","Volkswagen","Golf R","2016","40,000","99000"
"Suzuki swift 2016 GCC Fush start Japan made","https://dubai.dubizzle.com/motors/used-cars/suzuki/swift/2019/1/18/suzuki-swift-2016-gcc-fush-start-japan-mad-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDMz&pos=855","Suzuki","Swift","2016","65,000","29000"
"2015 TOYOTA COROLLA LIMTED SE FULL OPTION GCC...","https://dubai.dubizzle.com/motors/used-cars/toyota/corolla/2019/1/2/2015-toyota-corolla-limted-se-full-option--2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDMz&pos=856","Toyota","Corolla","2015","56,235","45000"
"Lamborghini Urus 2019 // Brand New","https://dubai.dubizzle.com/motors/used-cars/lamborghini/urus/2018/11/10/lamborghini-urus-2019-brand-new-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDMz&pos=857","Lamborghini","Urus","2019","100","1480000"
"Nissan sunny @2014  100% loan availble","https://dubai.dubizzle.com/motors/used-cars/nissan/sunny/2019/1/3/nissan-sunny-2014-100-loan-availble-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=859","Nissan","Sunny","2014","95,000","15500"
"MERCEDES AMG S600 V12 2008, EXCELLENT CONDITI...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/s-class/2019/1/11/mercedes-amg-s600-v12-2008-excellent-condi-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=860","Mercedes-Benz","S-Class","2008","245,000","42000"
"XE V6 4.0L (With 7 years Warranty)","https://dubai.dubizzle.com/motors/used-cars/nissan/patrol/2018/9/18/xe-v6-40l-with-5-years-warranty--2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=861","Nissan","Patrol","2019","0","151000"
"LE V8 5.6L (MBS Leather, Roof Star Lights)","https://dubai.dubizzle.com/motors/used-cars/nissan/patrol/2019/1/8/le-v8-56l-mbs-leather-roof-star-lights--2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=862","Nissan","Patrol","2019","0","254000"
"LE Platinum V8 5.6L (With 7 Years Warranty)","https://dubai.dubizzle.com/motors/used-cars/nissan/patrol/2018/12/24/le-platinum-v8-56l-with-7-years-warranty--2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=863","Nissan","Patrol","2019","0","255000"
"Nissan Micra 2015 Model Less Km driven In ver...","https://dubai.dubizzle.com/motors/used-cars/nissan/micra/2019/1/24/nissan-micra-2015-model-less-km-driven-in--2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=864","Nissan","Micra","2015","77,123","15000"
"RENAULT DUSTER 4WD MODEL 2016 FULL OPTION GCC...","https://dubai.dubizzle.com/motors/used-cars/renault/duster/2019/1/9/a-clean-n-beautiful-renault-duster-4wd-mod-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=865","Renault","Duster","2016","81,000","27000"
"A Gorgeous RENAULT CAPTUR Model 2015 GCC Spec...","https://dubai.dubizzle.com/motors/used-cars/renault/captur/2019/1/22/renault-captur-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=866","Renault","Captur","2015","83,250","22000"
"LAND ROVER RANGE ROVER HSE 4.4 V8 4WD MODEL 2...","https://dubai.dubizzle.com/motors/used-cars/land-rover/range-rover/2019/1/7/a-well-kept-range-rover-hse-model-2006-gcc-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=867","Land Rover","Range Rover","2006","222,000","20000"
"Mitsubishi Pajero 3.5 TOP (GCC), 2013, DIFF L...","https://dubai.dubizzle.com/motors/used-cars/mitsubishi/pajero/2018/6/5/mitsubishi-pajero-38-top-gcc-2013-diff-loc-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=868","Mitsubishi","Pajero","2013","96,000","39000"
"TOYOTA PRADO VX 4.0 V6 4WD MODEL 2008 GCC SPE...","https://dubai.dubizzle.com/motors/used-cars/toyota/prado/2019/1/8/toyota-prado-vx-model-2008-full-option-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=869","Toyota","Prado","2008","94,000","49500"
"KIA RIO 2016 MODEL LOW KILOMETRE EXCELLENT CO...","https://dubai.dubizzle.com/motors/used-cars/kia/rio/2019/1/10/kia-rio-2016-model-low-kilometre-excellent-2-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=870","Kia","Rio","2016","61,625","24500"
"An Elegant and Mint Condition Nissan Armada L...","https://dubai.dubizzle.com/motors/used-cars/nissan/armada/2019/1/21/nissan-armada-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=871","Nissan","Armada","2009","205,896","24000"
"A CLEAN AND WELL MAINTAINED MITSUBISHI LANCER...","https://dubai.dubizzle.com/motors/used-cars/mitsubishi/lancer/2018/12/18/a-clean-and-well-maintained-mitsubishi-lan-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=872","Mitsubishi","Lancer","2009","88,000","12500"
"A CLEAN AND BEAUTIFUL NISSAN PATHFINDER SV MI...","https://dubai.dubizzle.com/motors/used-cars/nissan/pathfinder/2019/1/6/nissan-pathfinder-2-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=873","Nissan","Pathfinder","2015","176,000","42000"
"AMAZING CONDITION – TOYOTA AVANZA SE 1.5 LTR ...","https://dubai.dubizzle.com/motors/used-cars/toyota/avanza/2018/10/22/toyota-avanza-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=874","Toyota","Avanza","2015","68,253","29500"
"A Silver Beauty Nissan Maxima 2013 GCC Specs","https://dubai.dubizzle.com/motors/used-cars/nissan/maxima/2019/1/19/a-silver-beauty-nissan-maxima-2013-gcc-spe-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=875","Nissan","Maxima","2013","127,432","31000"
"Peugeot 208 2013 Model Full agency maintenanc...","https://dubai.dubizzle.com/motors/used-cars/peugeot/208/2019/1/23/peugeot-208-2013-model-full-agency-mainten-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=876","Peugeot","208","2013","47,000","18000"
"Very Beautiful Renault Duster 2015 Model Exce...","https://dubai.dubizzle.com/motors/used-cars/renault/duster/2018/11/9/very-beautiful-renault-duster-2014-model-f-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=877","Renault","Duster","2015","118,698","17000"
"RANGE ROVER VOUGE 2014  SUPERCHARGED GCC IN G...","https://dubai.dubizzle.com/motors/used-cars/land-rover/range-rover/2018/12/6/range-rover-vouge-2014-supercharged-gcc-in-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=878","Land Rover","Range Rover","2014","145,000","189000"
"2016 G63 “463 edition” gcc","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/g-class/2019/1/25/2016-g63-463-edition-gcc-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=879","Mercedes-Benz","G-Class","2016","59,000","323000"
"DODGE CHARGER 2015 V6 SRT KIT IN GREAT CONDIT...","https://dubai.dubizzle.com/motors/used-cars/dodge/charger/2018/11/27/dodge-charger-2015-v6-srt-kit-in-great-con-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=880","Dodge","Charger","2015","32,000","57000"
"MERCEDES E 300 2018 AMG KIT IN GREAT CONDITIO...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/e-class/2019/1/23/mercedes-e-300-2018-amg-kit-in-great-condi-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=881","Mercedes-Benz","E-Class","2018","15,000","155000"
"LEXUS GS350 2014 FULL OPTIONS F KIT","https://dubai.dubizzle.com/motors/used-cars/lexus/gs-series/2018/12/12/lexus-gs350-2014-full-options-f-kit-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=882","Lexus","GS-Series","2014","50,000","69000"
"GCC MINI COUNTRYMAN S JWC ORIGINAL PAINT 2016...","https://dubai.dubizzle.com/motors/used-cars/mini/countryman/2018/12/16/mini-countryman-s-jwc-2016-full-service-hi-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM0&pos=883","MINI","Countryman","2016","137,000","65000"
"///RS5///GCC///2013///SUPER CLEAN///ONE YEAR ...","https://dubai.dubizzle.com/motors/used-cars/audi/s5rs5/2018/12/20/rs5gcc2013super-cleanone-year-warranty-unl-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=885","Audi","S5/RS5","2013","149,594","109000"
"Audi A4///2.0T///S-LINE QUATTRO///2013///GCC/...","https://dubai.dubizzle.com/motors/used-cars/audi/a4/2018/12/1/audi-a4-20t-s-line-quattro2013gccsuper-cle-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=886","Audi","A4","2013","136,780","45400"
"Jeepers Edition Jeep Wrangler Unlimited 2012 ...","https://dubai.dubizzle.com/motors/used-cars/jeep/wrangler-unlimited/2019/1/20/jeepers-edition-jeep-wrangler-unlimited-20-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=887","Jeep","Wrangler Unlimited","2012","48,000","49000"
"VOLKSWAGEN GOLF TSI 2017 IN EXCELLENT CONDITI...","https://dubai.dubizzle.com/motors/used-cars/volkswagen/golf/2018/10/4/volkswagen-golf-tsi-2017-in-excellent-cond-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=888","Volkswagen","Golf","2017","29,000","38000"
"2009 CADILLAC CTS FULL OPTION TOP OF THE RANG...","https://dubai.dubizzle.com/motors/used-cars/cadillac/ctscatera/2018/11/29/2009-cadillac-cts-full-option-top-of-the-r-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=889","Cadillac","CTS/Catera","2009","125,000","21500"
"2011 GCC VOLVO S80 1.6 TURBO - 760 AED X 48 M...","https://dubai.dubizzle.com/motors/used-cars/volvo/s-class/2018/11/9/2011-gcc-volvo-s80-16-turbo-799-aed-x-48-m-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=890","Volvo","S-Class","2011","120,000","26500"
"2015 USA JEEP WRANGLER - 1100 AED X 60 MTHS W...","https://dubai.dubizzle.com/motors/used-cars/jeep/wrangler/2018/11/25/2015-usa-jeep-wrangler-1200-aed-x-60-mths--2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=891","Jeep","Wrangler","2015","45,000","52000"
"***LEXUS IS 200T***1385/- MONTHLY 0% DOWN PAY...","https://dubai.dubizzle.com/motors/used-cars/lexus/is-series/2019/1/23/-lexus-is-200t-1385-monthly-0-down-payment-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=892","Lexus","IS-Series","2016","86,295","86500"
"2014 RANGE ROVER Se super","https://dubai.dubizzle.com/motors/used-cars/land-rover/hse-v8/2019/1/9/2014-range-rover-se-super-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=893","Land Rover","HSE V8","2014","175,000","205000"
"نيسان باترول سوبر سفاري 2018 حاله الوكاله الم...","https://dubai.dubizzle.com/motors/used-cars/nissan/patrol/2018/11/6/%D9%86%D9%8A%D8%B3%D8%A7%D9%86-%D8%A8%D8%A7%D8%AA%D8%B1%D9%88%D9%84-%D8%B3%D9%88%D8%A8%D8%B1-%D8%B3%D9%81%D8%A7%D8%B1%D9%8A-2018-%D8%AD%D8%A7%D9%84%D9%87-%D8%A7%D9%84%D9%88%D9%83%D8%A7%D9%84%D9%87--2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=894","Nissan","Patrol","2018","24,000","158000"
"FORTUNER / SR5 / 4WD / GCC / 2017 / WARRANTY!...","https://dubai.dubizzle.com/motors/used-cars/toyota/fortuner/2019/1/15/fortuner-sr5-4wd-gcc-2017-warranty-7-sitte-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=895","Toyota","Fortuner","2017","109,254","84500"
"PAJERO / 3.5 V6 / Platinium GLS / 2015 / GCC ...","https://dubai.dubizzle.com/motors/used-cars/mitsubishi/pajero/2018/11/14/pajero-35-v6-platinium-gls-2014-gcc-one-ye-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=896","Mitsubishi","Pajero","2015","126,503","52800"
"SORENTO///AWD 3.5L V6///FULL OPTION///2015 GC...","https://dubai.dubizzle.com/motors/used-cars/kia/sorento/2018/12/6/sorento-awd-35l-v6full-option2015-gccfshon-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=897","Kia","Sorento","2015","146,714","44500"
"Ford Explorer 2014 Model","https://dubai.dubizzle.com/motors/used-cars/ford/explorer/2019/1/20/ford-explorer-2014-model-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=898","Ford","Explorer","2014","105,000","53000"
"Merc-Benz E250 Coupe AMG - 13500KMs only - 3 ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/e-class/2019/1/20/merc-benz-e250-cgi-13500kms-only-3-years-w-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=899","Mercedes-Benz","E-Class","2016","13,500","154000"
"2018 MODEL TOYOTA RAV 4 2.5L 4WD AUTOMATIC AV...","https://dubai.dubizzle.com/motors/used-cars/toyota/rav-4/2019/1/5/2018-model-toyota-rav-4-25l-4wd-automatic--2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=900","Toyota","Rav 4","2018","0","91000"
"2015 EVOQUE UNDER WARRANTY FULL SERVICE HISTO...","https://dubai.dubizzle.com/motors/used-cars/land-rover/evoque/2019/1/4/2015-evoque-under-warranty-full-service-hi-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=901","Land Rover","Evoque","2015","88,000","105000"
"////SEDAN//// Ford Focus 2015 GCC! DEALER WAR...","https://dubai.dubizzle.com/motors/used-cars/ford/focus/2018/11/15/sedan-ford-focus-2015-gcc-dealer-warranty--2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=902","Ford","Focus","2015","83,036","22500"
"FIESTA 2016 GCC! Dealer Warranty 25/10/2020, ...","https://dubai.dubizzle.com/motors/used-cars/ford/fiesta/2018/9/17/ford-fiesta-2015-gcc-dealer-warranty-25102-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=903","Ford","Fiesta","2016","50,350","25900"
"FORD FOCUS///SEDAN///2014///GCC/////F/S/H////...","https://dubai.dubizzle.com/motors/used-cars/ford/focus/2018/10/7/ford-focus-eco-boost-2016-gcc-dealer-warra-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=904","Ford","Focus","2014","110,639","21700"
"Fourtuner  TRD v6 Top of the range , in brand...","https://dubai.dubizzle.com/motors/used-cars/toyota/fortuner/2018/8/17/fourtuner-v6-under-warranty-in-brand-new-c-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=905","Toyota","Fortuner","2014","76,000","72000"
"TOYOTA PRADO (GXR)","https://dubai.dubizzle.com/motors/used-cars/toyota/prado/2019/1/6/toyota-prado-gxr--2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=906","Toyota","Prado","2014","61,000","89500"
"VW Golf R 2015, like new, full Oettinger pack...","https://dubai.dubizzle.com/motors/used-cars/volkswagen/golfr/2019/1/23/vw-golf-r-2015-like-new-full-oettinger-pac-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=907","Volkswagen","Golf R","2015","47,080","104000"
"Jaguar XF 2011 GCC  only 86000km agency maint...","https://dubai.dubizzle.com/motors/used-cars/jaguar/xf/2019/1/20/jaguar-xf-2011-gcc-only-86000km-agency-mai-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=908","Jaguar","XF","2011","86,000","45000"
"LINCOLN / MKX / 2016 WITH PERFECT CONDITION","https://dubai.dubizzle.com/motors/used-cars/lincoln/mkx/2019/1/20/md-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM1&pos=909","Lincoln","MKX","2016","32,200","119000"
"NISSAN PATROL One Owner, Bought August 2017","https://dubai.dubizzle.com/motors/used-cars/nissan/patrol/2019/1/23/nissan-patrol-one-owner-bought-august-2018-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=911","Nissan","Patrol","2017","41,000","195000"
"Porsche 911 Carrera S PDK 2011 GCC - Warranty...","https://dubai.dubizzle.com/motors/used-cars/porsche/carrera/2018/10/30/porsche-911-carrera-s-pdk-2011-gcc-warrant-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=912","Porsche","Carrera / 911","2011","93,883","159500"
"Volkswagen Golf R 2016 GCC - June 2021 Volksw...","https://dubai.dubizzle.com/motors/used-cars/volkswagen/golfr/2018/11/11/volkswagen-golf-r-2016-gcc-june-2021-volks-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=913","Volkswagen","Golf R","2016","46,023","109500"
"Kia Sportage 2.4 4WD 2016 GCC - February 2021...","https://dubai.dubizzle.com/motors/used-cars/kia/sportage/2019/1/24/kia-sportage-24-4wd-2016-gcc-february-2021-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=914","Kia","Sportage","2016","42,288","54500"
"Mitsubishi lancer(2012  1.6 first owener ) 05...","https://dubai.dubizzle.com/motors/used-cars/mitsubishi/lancer/2019/1/25/mitsubishi-lancer-2012-16-first-owener-056-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=915","Mitsubishi","Lancer","2012","220,000","10500"
"(( SUPERB CONDITION )) RANGE ROVER EVOQUE 2.0...","https://dubai.dubizzle.com/motors/used-cars/land-rover/evoque/2019/1/24/-superb-condition-range-rover-evoque-20-pr-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=916","Land Rover","Evoque","2012","101,000","85000"
"(( SERVICE CONTRACT/WARRANTY AVAILABLE )) BMW...","https://dubai.dubizzle.com/motors/used-cars/bmw/x5/2019/1/24/-service-contractwarranty-available-bmw-x5-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=917","BMW","X5","2014","89,000","145000"
"(( WARRANTY UNTIL MAY.2021 )) MASERATI GHIBLI...","https://dubai.dubizzle.com/motors/used-cars/maserati/ghibli/2019/1/23/-warranty-until-may2021-maserati-ghibli-30-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=918","Maserati","Ghibli","2016","65,000","149000"
"LOWEST KMS, INDIVIDUAL ORDER BLACK ON BLACK R...","https://dubai.dubizzle.com/motors/used-cars/land-rover/range-rover/2018/9/26/lowest-kms-individual-order-black-on-black-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=919","Land Rover","Range Rover","2014","28,200","279000"
"2007  Accord (4 cylinder.) GCC  Alloy  wheels...","https://dubai.dubizzle.com/motors/used-cars/nissan/altima/2019/1/20/2011-nissan-altimalow-mileage4-cylinder-cr-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=920","Nissan","Altima","2007","200,000","7900"
"SOLD","https://dubai.dubizzle.com/motors/used-cars/kia/soul/2019/1/25/kia-soul-gcclow-km-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=921","Kia","Soul","2013","58,000","19500"
"5 YRS WARRANTY.HONDA CITY 2017 WITH FULL SERV...","https://dubai.dubizzle.com/motors/used-cars/honda/city/2019/1/7/honda-city-lx-2017-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=922","Honda","City","2017","38,000","42000"
"ALMOST BRAND NEW CAR.UNDER WARRANTY.BMW X5 7....","https://dubai.dubizzle.com/motors/used-cars/bmw/x5/2018/11/18/almost-brand-new-carunder-warrantybmw-x5-7-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=923","BMW","X5","2012","100,000","62000"
"Porsche Cayenne turbo s","https://dubai.dubizzle.com/motors/used-cars/porsche/cayenne/2019/1/22/porsche-cayenne-turbo-s-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=924","Porsche","Cayenne","2009","183,300","55000"
"Dubai","https://dubai.dubizzle.com/motors/used-cars/lexus/is-c/2019/1/25/dubai-2-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=925","Lexus","IS-C","2002","120,000","45000"
"BMW X5 2015 EXCELLENT CONDITION V FEW KMS SIL...","https://dubai.dubizzle.com/motors/used-cars/bmw/x5/2019/1/22/bmw-x5-2015-excellent-condition-v-few-kms--2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=926","BMW","X5","2015","76,300","138000"
"2017 lexus Rx350.  F sport full options","https://dubai.dubizzle.com/motors/used-cars/lexus/rx-series/2018/12/5/2017-lexus-rx350-f-sport-full-options-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=927","Lexus","RX-Series","2017","17,650","129000"
"2016 lexus nx200t F sport low mileage","https://dubai.dubizzle.com/motors/used-cars/lexus/nx-200t/2018/9/29/2017-lexus-nx200t-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=928","Lexus","NX 200t","2016","1,480","99000"
"0567779562.KIA SPORTAGE 2016.GCC SPECIFICATIO...","https://dubai.dubizzle.com/motors/used-cars/kia/sportage/2018/12/20/kia-sportage-2016gcc-specificationalmost-b-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=929","Kia","Sportage","2016","81,000","52000"
"TOYOTA CAMRY MODEL 2018 GREEN MID OPTIONS EXC...","https://dubai.dubizzle.com/motors/used-cars/toyota/camry/2018/10/17/toyota-camry-model-2018-blue-mid-options-e-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=930","Toyota","Camry","2018","12,479","69999"
"Lexus","https://dubai.dubizzle.com/motors/used-cars/lexus/rx-series/2019/1/10/lexus-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=931","Lexus","RX-Series","2005","92,000","22000"
"Range Rover Autobiography 2014 Black / Maroon...","https://dubai.dubizzle.com/motors/used-cars/land-rover/range-rover/2019/1/10/range-rover-autobiography-2014-black-maroo-2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=932","Land Rover","Range Rover","2014","129,000","225000"
"Lamborghini Aventador Roadster 2014 White-Bla...","https://dubai.dubizzle.com/motors/used-cars/lamborghini/aventador/2018/8/14/lamborghini-aventador-roadster-2014-white--2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=933","Lamborghini","Aventador","2014","9,000","1090000"
"Lamborghini Huracan Performante 2018 Matt Yel...","https://dubai.dubizzle.com/motors/used-cars/lamborghini/huracan/2018/12/26/lamborghini-huracan-performante-2018-matt--2/?back=L21vdG9ycy91c2VkLWNhcnMvP3BhZ2U9MDM2&pos=934","Lamborghini","Huracan","2018","100","1075000"
